29.5,0,0,0,0,0.333333333333333,91.1666666666667,811.45,0,211.031666666667,0,25.7333333333334,49.81,998.581666666667,14.88,100,0.233333333333333,8.33333333333333E-05,0.1245,0.00161666666666667,6.66666666666667E-05,0.9813,0.02,-0.075,0.04,0.416666666666667,0.166666666666667,0.405,1.34666666666667
89.5,0,0.7,0,0,0.266666666666667,94.1833333333333,828.95,0,213.143333333333,0,26.285,50.41,1015.50166666667,15.155,63.6833333333333,-10.8666666666667,0.00015,0.0951666666666666,0.0015,-0.000233333333333334,0.998383333333333,0.02,-0.0783333333333334,0.0216666666666667,0.32,0.23,0.311666666666667,1.33833333333333
149.5,0,1,0,0,0.3,94.6166666666667,830.383333333333,0,216.261666666666,0,26.375,49.9866666666667,1015.5,15.11,62.7166666666667,-13.75,0.0001,0.0919999999999999,0.00308333333333334,-0.00123333333333333,1.00001666666667,-0.08,-0.0933333333333333,0.0766666666666667,0.278333333333333,-0.0783333333333333,0.11,1.28166666666667
209.5,0,1,0,0,0.25,94.7,830.883333333333,0,218.721666666666,0,26.4,49.91,1015.50166666667,15.1233333333333,62.4833333333333,-16.3666666666667,0.000116666666666667,0.0861666666666667,0.00188333333333333,-0.00035,0.9988,0.03,-0.13,0.0366666666666667,0.396666666666667,0.19,0.381666666666667,1.29
269.5,0,1,0,0,0.133333333333333,94.25,831.15,0,218.655,0,26.485,49.78,1015.50333333333,15.1466666666667,62.3333333333333,-29.8166666666667,0.000133333333333333,0.0901666666666667,0.00183333333333333,-0.0006,0.999366666666667,0.0616666666666667,-0.12,0.00333333333333333,0.37,-0.0183333333333333,0.195,1.17
329.5,0,1,0,0,0.216666666666667,93.75,830.566666666667,0,218.721666666667,0,26.53,49.55,1015.5,15.125,62.25,-46.8166666666667,0.00025,0.1095,0.00165,-0.000533333333333333,0.999033333333333,0.04,-0.168333333333333,0.025,0.471666666666667,-0.0416666666666667,0.218333333333333,1.3
389.5,0,1,0,0,0.3,92.2666666666667,829.416666666667,0,218.643333333333,0,26.6,49.3733333333334,1015.495,15.1133333333333,62.7166666666667,-32.55,0.000216666666666667,0.0856666666666666,0.00226666666666667,-0.00015,0.998783333333334,0.0333333333333333,-0.118333333333333,0.00666666666666667,0.431666666666667,0.08,0.23,1.34
449.5,0,1,0,0,0.183333333333333,91.4666666666667,828.583333333333,0,218.62,0,26.6116666666667,49.095,1015.48333333333,15.0716666666667,62.6333333333333,-28.5833333333333,0.000116666666666667,0.0840000000000001,0.00201666666666667,-0.00045,0.999783333333333,0.0266666666666667,-0.175,0.00833333333333333,0.445,0.105,0.0883333333333333,1.19833333333333
509.5,0,1,0,0,0.316666666666667,90.8666666666667,827.366666666667,0.0166666666666667,218.731666666667,0,26.7,48.925,1015.44666666667,15.0533333333333,62.5666666666667,-21.6333333333333,0.00015,0.1275,0.00143333333333333,-0.000333333333333333,0.998316666666667,0.0466666666666667,-0.151666666666667,0.0166666666666667,0.473333333333333,0.0783333333333334,0.0133333333333333,1.32166666666667
569.5,0,1,0,0,0.183333333333333,90.9833333333333,828.183333333333,0,218.738333333333,0,26.7,48.4283333333334,1015.46833333333,14.925,62.75,-21.3,0.0001,0.108,0.0016,-0.000533333333333333,0.997683333333333,0.0616666666666667,-0.165,0.0183333333333333,0.376666666666667,0.115,0.128333333333333,1.11166666666667
629.5,0,1,0,0,0.0833333333333333,91.5166666666667,829.75,0,218.638333333333,0,26.7316666666667,48.2933333333333,1015.49333333333,14.9083333333333,62.75,-14.8166666666667,0.0002,0.0911666666666667,0.00161666666666667,0.0003,0.998116666666667,0.0583333333333334,-0.163333333333333,0.0116666666666667,0.353333333333333,0.0916666666666667,0.0316666666666667,1.155
689.5,0,1,0,0,0,91.5833333333333,830.4,0,218.661666666667,0,26.77,48.3333333333333,1015.49833333333,14.935,62.4,-3.78333333333333,0.000216666666666667,0.0956666666666666,0.00203333333333333,-0.000416666666666667,0.999633333333333,0.0616666666666667,-0.165,0.035,0.318333333333333,0.00333333333333332,0.191666666666667,1.26833333333333
749.5,0,1,0,0,0,91.2666666666667,829.9,0,218.685,0,26.7483333333333,48.815,1015.5,15.0883333333333,62.4666666666667,-32.5166666666667,0.000216666666666667,0.0806666666666666,0.00161666666666667,-0.00085,0.9984,0.07,-0.186666666666667,0.0383333333333333,0.403333333333333,0.135,0.121666666666667,1.29333333333333
809.5,0,1,0,0,0,91.1333333333333,829.533333333333,0,218.66,0,26.77,48.8116666666667,1015.5,15.09,62.2166666666667,-38,0.000183333333333333,0.118166666666667,0.00163333333333333,-0.00015,0.998516666666667,0.0833333333333333,-0.196666666666667,0.00833333333333333,0.455,0.0766666666666667,0.188333333333333,1.19833333333333
869.5,0,1,0,0,0,90.9666666666667,829.383333333333,0,218.76,0,26.8,48.6083333333333,1015.5,15.0483333333333,61.7333333333333,-13.2666666666667,0.000166666666666667,0.0883333333333333,0.00128333333333333,-0.000516666666666667,0.99795,0.0366666666666667,-0.16,0.035,0.475,0.075,0.301666666666667,1.26
929.5,0,1,0,0,0,90.7833333333333,829.05,0,218.866666666667,0,26.8,48.8216666666667,1015.5,15.1333333333333,62.3666666666667,-16.35,0.00025,0.117333333333333,0.00118333333333333,-0.000666666666666667,0.9988,0.0633333333333334,-0.185,0.015,0.438333333333333,-0.00500000000000001,0.131666666666667,1.24166666666667
989.5,0,1,0,0,0,90.5333333333333,828.766666666667,0,218.818333333333,0,26.8,48.6633333333333,1015.50666666667,15.0933333333334,62.55,-3.56666666666667,0.0001,0.123166666666667,0.00065,-0.000716666666666667,0.99875,0.0783333333333334,-0.185,0.01,0.68,0.188333333333333,0.221666666666667,1.33166666666667
1049.5,0,1,0,0,0,90.2833333333333,828.516666666667,0,218.668333333333,0,26.8,48.6066666666667,1015.5,15.0883333333333,62.55,-29.35,0.000166666666666667,0.0891666666666666,0.000466666666666667,-0.000433333333333333,0.998766666666667,0.0566666666666667,-0.2,0.035,0.493333333333333,0.00833333333333332,0.235,1.335
1109.5,0,1,0,0,0,90.25,828.3,0,218.766666666667,0,26.8033333333333,48.6016666666667,1015.5,15.0933333333333,62.4166666666667,9.78333333333333,0.000183333333333333,0.0985,0.00125,-0.000566666666666667,0.998716666666667,0.065,-0.218333333333333,0.015,0.543333333333333,0.135,0.08,1.32
1169.5,0,1,0,0,0,90.1,828.066666666667,0,218.69,0,26.8533333333333,48.39,1015.5,15.045,62.3,-40.8,0.000116666666666667,0.0835,0.00106666666666667,-0.000133333333333333,0.998133333333333,0.0883333333333333,-0.203333333333333,0.03,0.395,0.273333333333333,-0.07,1.37333333333333
1229.5,0,1,0,0,0,89.9833333333333,827.866666666667,0,218.738333333333,0,26.8833333333334,48.48,1015.5,15.0766666666667,62.2333333333333,-1.61666666666667,0.000233333333333333,0.105,0.000883333333333333,-0.0001,0.998316666666667,0.0533333333333334,-0.188333333333333,0.0516666666666667,0.436666666666667,-0.00499999999999999,0.0733333333333333,1.21
1289.5,0,1,0,0,0,89.85,827.65,0,218.946666666667,0,26.9,48.2133333333333,1015.50666666667,14.9983333333333,62.3333333333333,-23.0833333333333,0.00015,0.142666666666667,0.000683333333333333,1.66666666666668E-05,0.99855,0.0883333333333333,-0.163333333333333,0.0116666666666667,0.42,0.0683333333333333,0.00666666666666666,1.23666666666667
1349.5,0,1,0,0,0,89.7833333333333,827.533333333333,0,218.835,0,26.9,48.0583333333333,1015.51333333333,14.9533333333333,62.1666666666667,-5.18333333333333,0.00015,0.0963333333333333,0.0009,-0.0005,0.997966666666666,0.09,-0.175,0.0316666666666667,0.503333333333333,0.135,-0.0966666666666666,1.22333333333333
1409.5,0,1,0,0,0,89.6333333333333,827.383333333333,0,218.856666666667,0,26.9,48.0583333333333,1015.57166666667,14.9616666666667,62.05,-11.5166666666667,0.000166666666666667,0.0971666666666666,0.0007,-0.000466666666666667,0.998233333333333,0.0833333333333333,-0.2,0.0183333333333333,0.468333333333333,0.28,0.0316666666666667,1.27333333333333
1469.5,0,1,0,0,0,89.5833333333333,827.25,0,218.805,0,26.9,48.2016666666666,1015.58833333333,15.0033333333333,61.9,3.78333333333333,0.000166666666666667,0.0834999999999999,0.000683333333333333,-8.33333333333333E-05,0.997633333333333,0.0883333333333334,-0.216666666666667,0.0116666666666667,0.51,0.0583333333333333,0.0133333333333333,1.31
1529.5,0,1,0,0,0,89.5333333333333,827.116666666667,0,218.736666666667,0,26.9,47.8883333333333,1015.59666666667,14.925,62.2333333333333,-44.6,0.0002,0.1045,0.000983333333333334,-0.0008,0.999033333333333,0.0583333333333334,-0.175,0.0416666666666667,0.41,-0.0616666666666667,0.035,1.23833333333333
1589.5,0,1,0,0,0,89.5,826.883333333333,0,218.77,0,26.9,47.8883333333333,1015.595,14.9383333333333,62.4,-18.4833333333333,0.0002,0.069,0.000833333333333334,-0.000116666666666667,0.99795,0.0833333333333334,-0.178333333333333,0.015,0.323333333333333,0.0183333333333334,0.171666666666667,1.28666666666667
1649.5,0,1,0,0,0,89.3666666666667,826.683333333333,0,218.743333333333,0,26.9,47.9316666666667,1015.59,14.9466666666667,62.1666666666667,-14.5,0.000216666666666667,0.0819999999999999,0.0004,-0.000716666666666667,0.9985,0.0866666666666667,-0.218333333333333,0.00833333333333333,0.491666666666667,0.0466666666666666,-0.02,1.42166666666667
